1.522500064060058911e+01 4.407104412088609369e-01 -2.717481521934339561e-02 4.201795024601972378e-02 -1.714531406223662735e-02 2.166120976655254785e-02
1.508352416438997601e+01 4.828684688592700391e-01 -3.988093436327244667e-02 3.577338186952838672e-02 -2.410770173880183442e-02 1.805457581989726099e-02
1.504123742235684702e+01 5.238006222918193400e-01 -4.458758155569714221e-02 2.920985546939052976e-02 -2.752952175244838956e-02 1.461279046576590898e-02
1.500316092150486469e+01 5.623401939592631571e-01 -1.021034822718140667e-02 2.993596220644553774e-02 -2.717567802100895324e-02 1.473947661955054417e-02
1.497873559529621623e+01 5.993947554356727769e-01 -2.875354759100590130e-02 3.013259447837540392e-02 -6.851902696251022107e-03 1.439966541291649860e-02
1.500094237114458551e+01 6.367426345127352727e-01 -4.523466622891691991e-02 2.803208068891582111e-02 1.654666000654436697e-02 1.302179092452540252e-02
1.505364863961989386e+01 6.764225930800207287e-01 -5.183277446458989246e-02 2.524073706859103483e-02 1.980813656654134558e-02 1.137175561916753570e-02
1.514010010308202325e+01 7.219778673066256092e-01 -6.381369704242009777e-02 2.960396732799530639e-02 2.051614726646005388e-02 1.302376299761770148e-02
1.917546175532751818e+01 4.057619647602709878e-01 -2.168293989016969667e-02 2.683327684321588913e-02 -1.848623432029828512e-02 1.446342552379503710e-02
1.899537437241633597e+01 4.621266211737057872e-01 2.126443154558799176e-02 2.295620702882781097e-02 3.905048843608982523e-03 1.215187986935709064e-02
1.887544720081048766e+01 5.129438381940387703e-01 -1.156624558675090064e-02 2.096656064757395493e-02 -2.150714736343717348e-02 1.099650049065038250e-02
1.882974238819348045e+01 5.600100163420942412e-01 -2.737515587774996817e-02 1.894701537265672947e-02 1.513048564614427605e-03 9.818467841397126444e-03
1.881793232955777029e+01 6.055087402293362064e-01 -1.591598693805687872e-02 1.809448177516232922e-02 1.725083651375919694e-02 9.272122678268896606e-03
1.884027701295390500e+01 6.510861958868461308e-01 -1.855921087608999182e-02 1.511070871670035926e-02 2.268363073389967691e-02 7.652086775667007838e-03
1.885725725565238520e+01 6.977145960937762847e-01 -1.661909943627515318e-02 1.520155268742850313e-02 6.446334625463734369e-03 7.596820819379929146e-03
1.890697626370929640e+01 7.516638690054253669e-01 -3.309197329344781835e-02 1.813602977889602202e-02 1.991655974702921661e-02 8.816687704440908518e-03
2.394162498775209968e+01 3.870323524938139026e-01 2.665942275859234378e-02 2.092137508475696087e-02 -1.068255958125430283e-03 1.115546900882844958e-02
2.378338614820543739e+01 4.445951977280536149e-01 5.895986506273542815e-03 1.785334217954217054e-02 8.630051445398412291e-03 9.405060554543424878e-03
2.367968692504333461e+01 5.009585160021551298e-01 -5.281143181427028210e-03 1.541537585123932581e-02 -1.360440654641470459e-03 8.047592877033543993e-03
2.361347445577606052e+01 5.530773422713739507e-01 5.247025002867555799e-03 1.409899771620661511e-02 -9.758918816428874266e-03 7.212788404676438551e-03
2.357838788042137423e+01 6.053139469218129509e-01 1.945431032743805133e-03 1.259606342402181355e-02 5.934587081426578870e-03 6.395892583298399409e-03
2.356393861048347560e+01 6.561259969937820458e-01 1.402035275944735204e-03 1.193619673304312234e-02 6.011337017598594734e-03 6.075036854966993707e-03
2.360469589887737740e+01 7.082238636407938159e-01 1.072685621228008923e-02 1.201160762027306435e-02 -9.183195773090346847e-04 6.036414812932657317e-03
2.366943308448907501e+01 7.662926358300372609e-01 -1.432492812810215455e-02 1.391596683570058349e-02 1.423711540635974604e-02 6.788880059860548551e-03
3.013685958732442316e+01 3.774937542095665455e-01 3.191021196439335073e-02 1.590782525522881422e-02 1.072067334887756226e-02 8.291023901382877856e-03
3.003148708406250478e+01 4.371202794768061506e-01 2.476173172489859464e-02 1.265713491179381277e-02 4.523518610392462946e-03 6.577425067194287052e-03
2.996651248177370519e+01 4.961882146664112758e-01 1.963095558490834946e-02 1.150319795202126710e-02 -5.622307694693170176e-03 6.009822961044459892e-03
2.992158252183235589e+01 5.528907894526901012e-01 1.462464228198090410e-02 1.016009138866943648e-02 -1.234685220956133200e-02 5.268216653737694231e-03
2.989877920302777170e+01 6.087954844320813130e-01 2.272851572281631150e-03 9.372497127289653243e-03 4.182136621578846913e-04 4.816357337534870123e-03
2.991003647061033277e+01 6.639939764038015335e-01 7.873145735069015869e-03 8.418351425087058568e-03 2.778095842172314048e-03 4.318122229834752551e-03
2.995674050330987725e+01 7.203708058195631425e-01 1.287860299451870638e-02 9.533937372970171381e-03 -3.670144420069076929e-03 4.817706095929692733e-03
3.005426197344889871e+01 7.819939627657196413e-01 8.797576664454354045e-05 1.017603828177323678e-02 4.141008563193437908e-03 4.964218717729456873e-03
3.991649756835469987e+01 3.774071925538375893e-01 2.863131623400116954e-02 1.081239986407333230e-02 1.378366774057226962e-03 5.658999691776738818e-03
3.984359687539335937e+01 4.423255227368844134e-01 3.314312892994651129e-03 9.116660521730235792e-03 2.304974561382054556e-03 4.745154782761288638e-03
3.975838458400957620e+01 5.052123456292617609e-01 -4.541744263537372817e-03 8.262684769780074059e-03 8.079433059557383778e-03 4.322741776791515396e-03
3.976642344650214511e+01 5.658728333910100217e-01 5.609798242353747355e-03 7.670838970894311264e-03 6.975329024184739879e-04 3.996863827076467882e-03
3.983800720397071160e+01 6.250625093599094795e-01 9.269583598478847719e-03 7.025663057224075872e-03 -1.591974561459430504e-03 3.623127537076550626e-03
3.991191085498043378e+01 6.821544596479277578e-01 8.074115001603265895e-03 6.705080889062464689e-03 3.847841765897475064e-03 3.435949808349087094e-03
3.996953208946461444e+01 7.383290642056627995e-01 8.720427885775009977e-03 7.053040479055350080e-03 6.504940223685710433e-03 3.551870544157038380e-03
4.008829176911942227e+01 8.001717728582998790e-01 1.150306967980352368e-02 7.844478469853694361e-03 2.316436425163104218e-03 3.841922473959323396e-03
5.795501986857616572e+01 3.834479445173201162e-01 1.754300919926366290e-02 7.661237683769092123e-03 -5.545261472129286301e-03 3.995348599666115504e-03
5.783607987391440020e+01 4.549957967879736942e-01 -1.741509833742327373e-03 6.458846886989113960e-03 -4.045145911738767808e-03 3.371525271629568447e-03
5.777264746463244194e+01 5.220877708289055619e-01 -8.795443364225542099e-03 5.509141080585962767e-03 -8.396640331019971119e-04 2.868929432096950765e-03
5.776348592497116385e+01 5.869462411428377768e-01 -7.810673323731026109e-03 5.154882204975340040e-03 3.754412459442177386e-03 2.664248677011320406e-03
5.781450635951694750e+01 6.479177548363189709e-01 4.420124734025754343e-03 4.845737919957251137e-03 1.122184225649580647e-03 2.480673499464453816e-03
5.791971974373124965e+01 7.055568559538933915e-01 1.007017996851278241e-02 4.757345660577301689e-03 -1.418804791026850864e-04 2.424605353285261104e-03
5.812411497135207128e+01 7.616750774072039709e-01 2.043512705473693458e-02 4.626480295350044424e-03 3.579642267209748319e-03 2.328919192250505487e-03
5.867623203849986879e+01 8.208937188711322719e-01 2.125047178016437055e-02 5.539027097831039463e-03 2.045109689577828682e-03 2.694784615855875393e-03
1.021719096717846611e+02 3.951170647058278029e-01 2.356955807116756230e-02 4.875935350415537377e-03 -1.267152952806549493e-03 2.560604956351339879e-03
1.030278233599472912e+02 4.734677365045509845e-01 1.792749760690326433e-03 4.310370604830445276e-03 2.321393501507396095e-03 2.241932861642531929e-03
1.032886745021787362e+02 5.443975139530627949e-01 -1.212738821205329789e-02 3.668849934369667644e-03 1.683917979856264756e-03 1.906002053619256127e-03
1.025695437456109431e+02 6.122702538404130035e-01 -1.499285272492345555e-02 3.361360731268461452e-03 8.145127976684207738e-04 1.743182699218321719e-03
1.020972507884434748e+02 6.773525311415703465e-01 -7.736768941373650676e-03 3.355817778930052491e-03 2.692889651819352359e-03 1.736506366775597164e-03
1.030923074039387046e+02 7.366618596396136143e-01 2.703725569350834412e-03 3.175174873592152835e-03 2.024789431119611294e-03 1.633180391957543597e-03
1.042842021206303116e+02 7.913884078444085590e-01 1.614145893984797464e-02 3.480446406584362419e-03 4.342655533593475781e-04 1.750143621221141596e-03
1.063923636951315075e+02 8.476108590273170318e-01 2.085220119467811120e-02 3.777791740376166153e-03 2.510257004877905051e-03 1.834505921753578142e-03
3.314251148127397641e+02 4.350626372043180368e-01 2.582572180933984454e-02 2.780618155023709907e-03 -3.632720897226657860e-03 1.462274053168474567e-03
3.875908911668660153e+02 5.123084785714029366e-01 6.822919111199921005e-03 2.554764157747210860e-03 1.737767931004885469e-04 1.334684267005429746e-03
4.167883507148910098e+02 5.796737917125165396e-01 -3.492894310751060161e-03 2.469509863482789985e-03 9.571579149030284839e-04 1.287702205686633034e-03
4.244779600836382087e+02 6.443924829535330190e-01 -3.308842961609272451e-03 2.253477118532217285e-03 9.159048517102595481e-04 1.171812143445636820e-03
3.987197338370824014e+02 7.078212750253435326e-01 1.958500766114487125e-03 2.184297186827081991e-03 2.691958106513495010e-03 1.136599670084953526e-03
3.697983094843179401e+02 7.660958965353680261e-01 6.332711321778024781e-03 2.267823072202580694e-03 3.710720465999713460e-03 1.171069639613954959e-03
3.586020914561374298e+02 8.197823977311525789e-01 7.584287741814571895e-03 2.533142243347334416e-03 1.627917585411686133e-03 1.293508542718495215e-03
