1.522500064060058911e+01 4.407104412088609369e-01 -5.911211549625433603e-02 4.301255076462529026e-02 -3.405200050168682296e-02 2.217394892937603681e-02
1.508352416438997601e+01 4.828684688592700391e-01 -7.622097916919153004e-02 3.611403937184080176e-02 -3.518979039659727442e-02 1.822650363103792831e-02
1.504123742235684702e+01 5.238006222918193400e-01 -5.634830011289457957e-02 2.995931771183139858e-02 -4.471658728494846274e-02 1.498772331959441484e-02
1.500316092150486469e+01 5.623401939592631571e-01 1.956571016149410980e-02 3.162269007056565939e-02 -3.518382702519184946e-02 1.556996602522663607e-02
1.497873559529621623e+01 5.993947554356727769e-01 2.453148679187244774e-02 3.265293209007731623e-02 5.854847692653208924e-03 1.560407584463158540e-02
1.500094237114458551e+01 6.367426345127352727e-01 6.048584083815266438e-02 3.145123682282614103e-02 1.090977067948318419e-02 1.461009705182034733e-02
1.505364863961989386e+01 6.764225930800207287e-01 8.581477036195339636e-02 2.979844531873372324e-02 -2.286449492260622662e-02 1.342514801769514703e-02
1.514010010308202325e+01 7.219778673066256092e-01 7.926841932538619684e-02 3.495137236295031008e-02 -6.190649232445455397e-02 1.537626336479059642e-02
1.917546175532751818e+01 4.057619647602709878e-01 -8.961426483108980712e-02 2.650079423695165734e-02 -2.555080804928810956e-02 1.428421379081476830e-02
1.899537437241633597e+01 4.621266211737057872e-01 -5.303596429125567724e-02 2.246026579279654725e-02 -1.398396776504329253e-03 1.188935249157956064e-02
1.887544720081048766e+01 5.129438381940387703e-01 -7.265376905192226509e-02 2.065037984939060295e-02 -2.360688880767817382e-02 1.083067057906554782e-02
1.882974238819348045e+01 5.600100163420942412e-01 -6.685998588671182574e-02 1.921624341583415621e-02 8.468934952580497999e-03 9.957983415951667319e-03
1.881793232955777029e+01 6.055087402293362064e-01 -2.679617703327383249e-02 1.879268320988936036e-02 3.421289805259064565e-02 9.629900728382448372e-03
1.884027701295390500e+01 6.510861958868461308e-01 6.602216402173399779e-03 1.624826582363573038e-02 3.163482827732277958e-02 8.228147492433840124e-03
1.885725725565238520e+01 6.977145960937762847e-01 2.844184609612521175e-02 1.665932893505796611e-02 -1.039653453628153201e-02 8.325329492723720567e-03
1.890697626370929640e+01 7.516638690054253669e-01 2.142007328376644218e-02 1.983550468864260161e-02 -1.296144404121521779e-02 9.642873952518003430e-03
2.394162498775209968e+01 3.870323524938139026e-01 -3.275497598311272185e-02 2.101172300518901540e-02 1.049867773376744751e-02 1.120364115770476621e-02
2.378338614820543739e+01 4.445951977280536149e-01 -6.493155264883748723e-02 1.762133303606321436e-02 1.970236967699993610e-02 9.282839005323621079e-03
2.367968692504333461e+01 5.009585160021551298e-01 -6.432999001108857806e-02 1.519001495331394162e-02 3.888408745041268145e-03 7.929943543263618180e-03
2.361347445577606052e+01 5.530773422713739507e-01 -3.415713160712008367e-02 1.388037472037750159e-02 -1.488429611895547566e-03 7.100945025704412557e-03
2.357838788042137423e+01 6.053139469218129509e-01 -1.070934538510378252e-02 1.260894763216149038e-02 2.226272841198020935e-02 6.402434353462236293e-03
2.356393861048347560e+01 6.561259969937820458e-01 1.025550073535796969e-02 1.221010259069015870e-02 1.828442955400932934e-02 6.214444365621128383e-03
2.360469589887737740e+01 7.082238636407938159e-01 2.123256701612419306e-02 1.252369802179007993e-02 3.492268982774437980e-03 6.293765301599496022e-03
2.366943308448907501e+01 7.662926358300372609e-01 -1.089066028401530772e-02 1.430172970226051450e-02 1.305042221018781756e-02 6.977073785439735255e-03
3.013685958732442316e+01 3.774937542095665455e-01 1.375170719303986377e-02 1.628110275207516472e-02 2.000628587930486368e-02 8.485572847648233108e-03
3.003148708406250478e+01 4.371202794768061506e-01 -8.433862034060712887e-04 1.309715753921671631e-02 1.706483103428713122e-02 6.806088388898083076e-03
2.996651248177370519e+01 4.961882146664112758e-01 4.660694675047150071e-04 1.171668720387982268e-02 3.008583835949596441e-03 6.121360645253353522e-03
2.992158252183235589e+01 5.528907894526901012e-01 1.390932307842251969e-02 1.029957219881350548e-02 -7.255515963953795833e-03 5.340540329501143775e-03
2.989877920302777170e+01 6.087954844320813130e-01 1.539126213683683631e-02 9.559505419029466766e-03 6.541771259215067857e-03 4.912457861587110099e-03
2.991003647061033277e+01 6.639939764038015335e-01 2.505634064788251139e-02 8.558701869474707666e-03 6.274104519883477379e-03 4.390113947071166457e-03
2.995674050330987725e+01 7.203708058195631425e-01 1.282128765086211659e-02 9.621508381946707739e-03 -8.164276330659855224e-03 4.861957695614073371e-03
3.005426197344889871e+01 7.819939627657196413e-01 -1.363402966245597092e-02 1.021730335127486733e-02 -7.498959956000472715e-03 4.984351298700764356e-03
3.991649756835469987e+01 3.774071925538375893e-01 3.995273262798038072e-02 1.132799834411422901e-02 4.412879986329221182e-03 5.928853607206620475e-03
3.984359687539335937e+01 4.423255227368844134e-01 5.713869398515369902e-03 9.486671883157852744e-03 9.383238724694598076e-03 4.937743161939857871e-03
3.975838458400957620e+01 5.052123456292617609e-01 4.340828328798229663e-04 8.375049551873015030e-03 1.667540371865627868e-02 4.381527139309671082e-03
3.976642344650214511e+01 5.658728333910100217e-01 1.943605776269733548e-02 7.702550317980557532e-03 5.550811798795505549e-03 4.013386829097480638e-03
3.983800720397071160e+01 6.250625093599094795e-01 2.532594287846789971e-02 7.073611454917098397e-03 6.543188957212064949e-04 3.647854627828020328e-03
3.991191085498043378e+01 6.821544596479277578e-01 1.472317931654739710e-02 6.669503460986497476e-03 3.682934409821978557e-03 3.417718478403234273e-03
3.996953208946461444e+01 7.383290642056627995e-01 -2.666703199430964233e-03 7.001445189072482735e-03 -1.134470142321042374e-04 3.525886837137214794e-03
4.008829176911942227e+01 8.001717728582998790e-01 -7.619060293037938081e-03 7.635259987610287964e-03 -1.122483819634245705e-02 3.739455375329429031e-03
5.795501986857616572e+01 3.834479445173201162e-01 3.154456560423457567e-02 7.854310772516481104e-03 -1.848955272653807214e-02 4.096036528190905024e-03
5.783607987391440020e+01 4.549957967879736942e-01 9.689210956355331916e-03 6.504335221217671763e-03 -9.681587476725095343e-03 3.395270157585264861e-03
5.777264746463244194e+01 5.220877708289055619e-01 2.523361232733112303e-03 5.492756266952864008e-03 -2.635161402111396711e-04 2.860397054760772072e-03
5.776348592497116385e+01 5.869462411428377768e-01 7.174943936692712576e-03 5.054839760141215804e-03 5.687153136848754897e-03 2.612542808718143483e-03
5.781450635951694750e+01 6.479177548363189709e-01 1.882976040884079896e-02 4.747204916900765043e-03 1.765688323208655869e-03 2.430231515411131020e-03
5.791971974373124965e+01 7.055568559538933915e-01 1.159976910202920042e-02 4.641589532513494890e-03 -1.728935926247565646e-03 2.365609204179055462e-03
5.812411497135207128e+01 7.616750774072039709e-01 3.087375552094936016e-03 4.509701048265572602e-03 -1.781315752415431938e-03 2.270133831831977565e-03
5.867623203849986879e+01 8.208937188711322719e-01 -2.593591700290387436e-03 5.332977541826160357e-03 -7.601613488323444301e-03 2.594539775262430514e-03
1.021719096717846611e+02 3.951170647058278029e-01 4.870635508892340315e-02 4.978912655705243842e-03 -1.865455211405575575e-02 2.614683697145404797e-03
1.030278233599472912e+02 4.734677365045509845e-01 2.174491428403815471e-02 4.302506839189948647e-03 -7.368629931407314794e-03 2.237842729845065763e-03
1.032886745021787362e+02 5.443975139530627949e-01 3.355037459635697075e-03 3.605021184106321688e-03 -1.089813472330838093e-03 1.872842464720782685e-03
1.025695437456109431e+02 6.122702538404130035e-01 -2.250889572796399563e-03 3.260049349481109523e-03 -3.252238730593326466e-04 1.690643292421416645e-03
